date,hour,id_origin,id_destination,activity_origin,activity_destination,income,age,gender,n_trips,trips_total_length_km
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,10-15,25-45,male,3209,62520
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,10-15,45-65,male,2476,46924
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,10-15,65-100,male,2208,6021
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,>15,0-25,female,5797,61475
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,>15,0-25,male,4948,37340
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,>15,25-45,male,3548,38310
2025-06-02,4,28079,28006,other_non_frequent,other_non_frequent,>15,45-65,male,2722,4966
2025-06-02,4,28079,28006,other_non_frequent,work_or_study,>15,45-65,female,3531,64108.99999999999
2025-06-02,4,28079,28006,other_non_frequent,work_or_study,>15,65-100,male,2648,16111
2025-06-02,4,28079,28006,work_or_study,home,>15,0-25,female,17066,87708
2025-06-02,4,28079,28006,work_or_study,home,>15,25-45,female,8884,64831
2025-06-02,4,28079,28006,work_or_study,home,>15,45-65,male,2778,6728
2025-06-02,4,28079,28007,home,other_frequent,10-15,0-25,female,5960,15509
2025-06-02,4,28079,28007,home,other_frequent,10-15,0-25,male,23573,258130
2025-06-02,4,28079,28007,home,other_frequent,10-15,25-45,male,6375,46390
2025-06-02,4,28079,28007,home,other_frequent,10-15,45-65,female,15499,79622.99999999999
2025-06-02,4,28079,28007,home,other_frequent,10-15,45-65,male,12725,37475
2025-06-02,4,28079,28007,home,other_frequent,10-15,65-100,female,4715,28869
2025-06-02,4,28079,28007,home,other_frequent,10-15,65-100,male,5308,39216
2025-06-02,4,28079,28007,home,other_frequent,>15,25-45,female,2746,72509
2025-06-02,4,28079,28007,home,other_frequent,>15,45-65,male,2319,46401
2025-06-02,4,28079,28007,home,other_frequent,>15,65-100,male,2603,46176
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,0-25,female,5960,15577
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,0-25,male,5917,133203
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,25-45,female,3747,13013
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,25-45,male,3466,58625
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,45-65,female,6042,28031
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,45-65,male,2719,16687
2025-06-02,4,28079,28007,home,other_non_frequent,10-15,65-100,male,2771,9385
2025-06-02,4,28079,28007,home,other_non_frequent,>15,25-45,female,8722,136394
2025-06-02,4,28079,28007,home,other_non_frequent,>15,45-65,male,2218,43407
2025-06-02,4,28079,28007,home,work_or_study,10-15,0-25,male,6496,99355
2025-06-02,4,28079,28007,home,work_or_study,10-15,25-45,male,3363,3822
2025-06-02,4,28079,28007,home,work_or_study,10-15,45-65,female,5947,67637
2025-06-02,4,28079,28007,home,work_or_study,10-15,45-65,male,5574,52352.00000000001
2025-06-02,4,28079,28007,home,work_or_study,10-15,65-100,female,4715,8521
2025-06-02,4,28079,28007,home,work_or_study,>15,45-65,male,2722,65184
2025-06-02,4,28079,28007,other_frequent,home,10-15,0-25,female,5540,97513
2025-06-02,4,28079,28007,other_frequent,home,10-15,0-25,male,5930,95247
2025-06-02,4,28079,28007,other_frequent,home,10-15,25-45,female,6482,72579
2025-06-02,4,28079,28007,other_frequent,home,10-15,25-45,male,2706,27202
2025-06-02,4,28079,28007,other_frequent,home,10-15,45-65,female,2349,35802
2025-06-02,4,28079,28007,other_frequent,home,10-15,45-65,male,2210,42669
2025-06-02,4,28079,28007,other_frequent,home,>15,0-25,female,6380,38818
2025-06-02,4,28079,28007,other_frequent,home,>15,0-25,male,5987,93965
2025-06-02,4,28079,28007,other_frequent,home,>15,45-65,female,2947,30556
2025-06-02,4,28079,28007,other_frequent,home,>15,45-65,male,2287,7435
2025-06-02,4,28079,28007,other_frequent,home,>15,65-100,male,5380,90957
2025-06-02,4,28079,28007,other_frequent,other_frequent,10-15,25-45,female,4313,45734
2025-06-02,4,28079,28007,other_frequent,other_frequent,10-15,25-45,male,3363,14580
2025-06-02,4,28079,28007,other_frequent,other_frequent,10-15,45-65,female,2647,40647
2025-06-02,4,28079,28007,other_frequent,other_frequent,10-15,45-65,male,2612,8342
2025-06-02,4,28079,28007,other_frequent,other_non_frequent,10-15,0-25,male,5960,80523
2025-06-02,4,28079,28007,other_frequent,other_non_frequent,10-15,45-65,female,3218,46984
2025-06-02,4,28079,28007,other_frequent,work_or_study,10-15,25-45,female,4191,46909
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,0-25,female,5540,71634
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,0-25,male,5930,53580
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,25-45,female,2973,35776
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,25-45,male,5200,114634
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,45-65,female,2349,28557
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,45-65,male,1882,24958
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,65-100,female,3002,57623
2025-06-02,4,28079,28007,other_non_frequent,home,10-15,65-100,male,4793,100004
2025-06-02,4,28079,28007,other_non_frequent,home,>15,0-25,male,5987,74551
2025-06-02,4,28079,28007,other_non_frequent,home,>15,25-45,female,6218,60062
2025-06-02,4,28079,28007,other_non_frequent,home,>15,45-65,female,11788,192829
2025-06-02,4,28079,28007,other_non_frequent,home,>15,45-65,male,2287,17444
2025-06-02,4,28079,28007,other_non_frequent,home,>15,65-100,female,4442,52899
2025-06-02,4,28079,28007,other_non_frequent,other_frequent,10-15,25-45,female,3947,51822
2025-06-02,4,28079,28007,other_non_frequent,other_frequent,10-15,25-45,male,3283,44937
2025-06-02,4,28079,28007,other_non_frequent,other_frequent,>15,0-25,male,4741,55113
2025-06-02,4,28079,28007,other_non_frequent,other_frequent,>15,25-45,female,3008,38701
2025-06-02,4,28079,28007,other_non_frequent,other_frequent,>15,25-45,male,4493,60552
2025-06-02,4,28079,28007,other_non_frequent,other_frequent,>15,45-65,male,2343,34045
2025-06-02,4,28079,28007,other_non_frequent,other_non_frequent,10-15,25-45,female,3747,45310
2025-06-02,4,28079,28007,other_non_frequent,other_non_frequent,10-15,25-45,male,2303,45977
2025-06-02,4,28079,28007,other_non_frequent,other_non_frequent,10-15,45-65,female,2769,33343
2025-06-02,4,28079,28007,other_non_frequent,other_non_frequent,10-15,65-100,female,7241,101359
2025-06-02,4,28079,28007,other_non_frequent,work_or_study,10-15,25-45,male,3440,71293
2025-06-02,4,28079,28007,other_non_frequent,work_or_study,>15,0-25,male,4741,71963
2025-06-02,4,28079,28007,work_or_study,home,10-15,25-45,male,2494,41002
2025-06-02,4,28079,28007,work_or_study,home,>15,65-100,male,2690,6628
2025-06-02,4,28079,28009,home,other_frequent,10-15,45-65,male,2719,83100
2025-06-02,4,28079,28009,home,other_frequent,>15,45-65,female,3022,19199
2025-06-02,4,28079,28009,home,other_frequent,>15,65-100,male,2603,11760
2025-06-02,4,28079,28009,home,other_non_frequent,>15,25-45,male,3520,52778
2025-06-02,4,28079,28009,home,work_or_study,10-15,25-45,female,3681,92800
2025-06-02,4,28079,28009,home,work_or_study,>15,45-65,female,3611,58222
2025-06-02,4,28079,28009,home,work_or_study,>15,45-65,male,2360,56511
2025-06-02,4,28079,28009,other_frequent,home,>15,0-25,male,8770,172048
2025-06-02,4,28079,28009,other_frequent,home,>15,45-65,female,3820,78196
2025-06-02,4,28079,28009,other_frequent,home,>15,45-65,male,3008,71366
2025-06-02,4,28079,28009,other_frequent,work_or_study,>15,45-65,male,2303,37387
2025-06-02,4,28079,28009,other_non_frequent,other_non_frequent,>15,0-25,male,3067,69553
2025-06-02,4,28079,28009,other_non_frequent,other_non_frequent,>15,25-45,male,2780,64068
2025-06-02,4,28079,28010,home,other_frequent,10-15,65-100,male,2636,101201
2025-06-02,4,28079,28010,other_non_frequent,home,>15,45-65,male,2543,90969
2025-06-02,4,28079,28013,home,other_frequent,>15,25-45,male,3103,154795
2025-06-02,4,28079,28013,home,work_or_study,10-15,25-45,male,3363,140327
2025-06-02,4,28079,28013,home,work_or_study,10-15,45-65,male,2276,72756
2025-06-02,4,28079,28013,work_or_study,other_frequent,10-15,45-65,female,2648,93235
2025-06-02,4,28079,28014,home,other_frequent,10-15,25-45,female,7076,94709
2025-06-02,4,28079,28014,home,other_frequent,10-15,25-45,male,9817,227271
2025-06-02,4,28079,28014,home,other_frequent,10-15,45-65,female,6025,127825
2025-06-02,4,28079,28014,home,other_frequent,10-15,45-65,male,11980,238553
2025-06-02,4,28079,28014,home,other_frequent,>15,25-45,female,4407,85112
2025-06-02,4,28079,28014,home,work_or_study,>15,45-65,female,3568,77196
2025-06-02,4,28079,28014,home,work_or_study,>15,45-65,male,4173,104688
2025-06-02,4,28079,28014,other_frequent,home,10-15,0-25,female,9728,180115
2025-06-02,4,28079,28014,other_frequent,home,10-15,25-45,female,4398,77689
2025-06-02,4,28079,28014,other_frequent,home,10-15,45-65,male,2886,42918
2025-06-02,4,28079,28014,other_frequent,other_frequent,10-15,25-45,male,3573,49342
2025-06-02,4,28079,28014,other_frequent,other_frequent,10-15,65-100,female,3411,59250
2025-06-02,4,28079,28014,other_frequent,other_frequent,10-15,65-100,male,2320,53267
2025-06-02,4,28079,28014,other_frequent,other_frequent,>15,25-45,male,3103,66337
2025-06-02,4,28079,28014,other_frequent,other_non_frequent,>15,45-65,female,3022,60908
2025-06-02,4,28079,28014,other_frequent,work_or_study,10-15,45-65,male,2473,44824
2025-06-02,4,28079,28014,other_non_frequent,home,10-15,0-25,female,9728,219709
2025-06-02,4,28079,28014,other_non_frequent,home,10-15,0-25,male,9057,239255
2025-06-02,4,28079,28014,other_non_frequent,home,10-15,25-45,female,4398,113794
2025-06-02,4,28079,28014,other_non_frequent,home,10-15,45-65,male,2886,65312
2025-06-02,4,28079,28014,other_non_frequent,other_non_frequent,10-15,45-65,male,2687,59723
2025-06-02,4,28079,28015,home,other_frequent,10-15,45-65,male,2312,63274
2025-06-02,4,28079,28015,home,other_frequent,>15,45-65,male,2722,90247
2025-06-02,4,28079,28015,other_frequent,home,>15,0-25,female,14061,422464
2025-06-02,4,28079,28015,other_frequent,home,>15,45-65,female,4617,123581
2025-06-02,4,28079,28015,other_non_frequent,home,>15,25-45,male,4493,99240
2025-06-02,4,28079,28015,other_non_frequent,home,>15,45-65,female,9234,229743
2025-06-02,4,28079,28022,home,other_frequent,10-15,0-25,female,6939,103278
2025-06-02,4,28079,28022,home,other_frequent,10-15,45-65,female,3021,7850
2025-06-02,4,28079,28022,home,other_frequent,10-15,45-65,male,3029,44652
2025-06-02,4,28079,28022,home,other_frequent,10-15,65-100,male,4633,72097
2025-06-02,4,28079,28022,home,other_frequent,>15,45-65,female,3022,56321
2025-06-02,4,28079,28022,home,work_or_study,10-15,45-65,male,2276,36213
2025-06-02,4,28079,28022,home,work_or_study,10-15,65-100,male,1997,31998
2025-06-02,4,28079,28022,home,work_or_study,>15,45-65,male,5235,84608
2025-06-02,4,28079,28022,home,work_or_study,>15,65-100,male,5251,91011
2025-06-02,4,28079,28022,other_frequent,work_or_study,10-15,0-25,female,6805,77024
2025-06-02,4,28079,28022,other_frequent,work_or_study,10-15,45-65,female,2834,46407
2025-06-02,4,28079,28022,other_non_frequent,home,>15,45-65,female,4150,90710
2025-06-02,4,28079,28022,other_non_frequent,home,>15,45-65,male,11940,233892
2025-06-02,4,28079,28022,other_non_frequent,other_frequent,>15,25-45,female,4057.0000000000005,73542
2025-06-02,4,28079,28022,other_non_frequent,other_frequent,>15,45-65,female,2969,40008
2025-06-02,4,28079,28022,other_non_frequent,work_or_study,10-15,25-45,male,2494,35356
2025-06-02,4,28079,28022,work_or_study,home,>15,0-25,male,9612,178670
2025-06-02,4,28079,28026,home,other_frequent,>15,65-100,male,2599,48279
2025-06-02,4,28079,28027_AM,other_frequent,other_non_frequent,10-15,65-100,male,1997,148169
2025-06-02,4,28079,28032_AM,home,work_or_study,10-15,45-65,male,2476,65654
2025-06-02,4,28079,28032_AM,home,work_or_study,>15,25-45,female,4383,179295
2025-06-02,4,28079,28033,home,work_or_study,>15,45-65,male,2218,47457
2025-06-02,4,28079,28033,other_non_frequent,work_or_study,10-15,25-45,male,3209,80603
2025-06-02,4,28079,28036,home,other_frequent,10-15,25-45,female,3681,100903
2025-06-02,4,28079,28040,home,other_frequent,10-15,45-65,male,5305,131179
2025-06-02,4,28079,28040,home,work_or_study,10-15,25-45,male,3466,84672
2025-06-02,4,28079,28040,home,work_or_study,>15,45-65,male,2655,78979
2025-06-02,4,28079,28040,other_non_frequent,work_or_study,10-15,0-25,female,6150,230072
2025-06-02,4,28079,28041,home,other_frequent,10-15,45-65,male,2476,55437
2025-06-02,4,28079,28041,home,other_frequent,10-15,65-100,male,2320,52467
2025-06-02,4,28079,28041,home,other_frequent,>15,45-65,female,3568,84681
2025-06-02,4,28079,28041,home,work_or_study,10-15,25-45,male,3544,96465
2025-06-02,4,28079,28041,home,work_or_study,10-15,45-65,male,2327,52198
2025-06-02,4,28079,28041,other_frequent,other_frequent,>15,45-65,male,2722,41223
2025-06-02,4,28079,28045,home,other_frequent,>15,45-65,female,9065.999999999998,146672
2025-06-02,4,28079,28045,home,other_frequent,>15,65-100,female,4577,136716
2025-06-02,4,28079,28045,home,other_non_frequent,10-15,65-100,male,2537,77938
2025-06-02,4,28079,28045,home,other_non_frequent,>15,25-45,female,4383,123607
2025-06-02,4,28079,28045,home,work_or_study,10-15,25-45,male,3209,101489
2025-06-02,4,28079,28045,home,work_or_study,10-15,45-65,male,2476,79835
2025-06-02,4,28079,28045,home,work_or_study,>15,25-45,female,4471,103032
2025-06-02,4,28079,28045,home,work_or_study,>15,45-65,male,2722,63097
2025-06-02,4,28079,28045,other_frequent,home,>15,45-65,male,4606,76597
2025-06-02,4,28079,28045,other_frequent,other_frequent,>15,45-65,male,2573,64262
2025-06-02,4,28079,28045,other_frequent,other_non_frequent,>15,25-45,male,3222,57238
2025-06-02,4,28079,28045,other_non_frequent,home,>15,45-65,male,2303,49516
2025-06-02,4,28079,28045,other_non_frequent,other_frequent,10-15,0-25,male,5960,171439
2025-06-02,4,28079,28045,other_non_frequent,other_frequent,>15,25-45,male,3222,86247
2025-06-02,4,28079,28045,other_non_frequent,work_or_study,>15,45-65,male,2722,85643
2025-06-02,4,28079,28046,home,other_frequent,>15,65-100,male,2603,88738
2025-06-02,4,28079,28047,home,other_frequent,10-15,45-65,female,2729,108816
2025-06-02,4,28079,28047,home,other_frequent,>15,45-65,male,2218,86101
2025-06-02,4,28079,28047,home,other_non_frequent,>15,25-45,male,3806,142476
2025-06-02,4,28079,28047,home,work_or_study,>15,25-45,male,3612,136468
2025-06-02,4,28079,28047,other_frequent,home,10-15,65-100,male,2589,88960
2025-06-02,4,28079,28047,other_frequent,other_non_frequent,10-15,45-65,male,1560,47490
2025-06-02,4,28079,28047,other_frequent,other_non_frequent,>15,65-100,female,4431,157501
2025-06-02,4,28079,28047,other_frequent,work_or_study,10-15,45-65,male,1887,81513
2025-06-02,4,28079,28047,other_non_frequent,home,10-15,45-65,female,3522,134627
2025-06-02,4,28079,28049,home,other_frequent,10-15,25-45,female,10614,48557
2025-06-02,4,28079,28049,home,other_frequent,10-15,25-45,male,22711,155367
2025-06-02,4,28079,28049,home,other_frequent,10-15,45-65,female,3001,7470
2025-06-02,4,28079,28049,home,other_frequent,10-15,45-65,male,6936,8646
2025-06-02,4,28079,28049,home,other_frequent,10-15,65-100,female,3115,3485
2025-06-02,4,28079,28049,home,other_frequent,10-15,65-100,male,8849,72142
2025-06-02,4,28079,28049,home,other_frequent,>15,0-25,male,9988,19310
2025-06-02,4,28079,28049,home,other_frequent,>15,25-45,male,2777,13840
2025-06-02,4,28079,28049,home,other_frequent,>15,45-65,female,11998,91235
2025-06-02,4,28079,28049,home,other_frequent,>15,45-65,male,14695,124602
2025-06-02,4,28079,28049,home,other_frequent,>15,65-100,female,8084,56612
2025-06-02,4,28079,28049,home,other_frequent,>15,65-100,male,7943.999999999999,12181.000000000002
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,0-25,female,6184,10507
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,0-25,male,5917,9043
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,25-45,female,7076,19801.000000000004
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,25-45,male,5976,21294
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,45-65,female,3572,46060
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,45-65,male,6936,15139
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,65-100,female,6324,26968
2025-06-02,4,28079,28049,home,other_non_frequent,10-15,65-100,male,1879,3287
2025-06-02,4,28079,28049,home,other_non_frequent,>15,25-45,female,2746,13755
2025-06-02,4,28079,28049,home,other_non_frequent,>15,25-45,male,2777,6941
2025-06-02,4,28079,28049,home,other_non_frequent,>15,45-65,female,5752,12185
2025-06-02,4,28079,28049,home,other_non_frequent,>15,45-65,male,9376,52943
2025-06-02,4,28079,28049,home,work_or_study,10-15,0-25,male,11834,40042
2025-06-02,4,28079,28049,home,work_or_study,10-15,25-45,female,7257,54506
2025-06-02,4,28079,28049,home,work_or_study,10-15,45-65,female,3004,29987
2025-06-02,4,28079,28049,home,work_or_study,10-15,45-65,male,7307,79717
2025-06-02,4,28079,28049,home,work_or_study,10-15,65-100,male,6529,58592
2025-06-02,4,28079,28049,home,work_or_study,>15,0-25,male,7030,73505
2025-06-02,4,28079,28049,home,work_or_study,>15,25-45,female,3259,18042
2025-06-02,4,28079,28049,home,work_or_study,>15,45-65,female,8978,70083
2025-06-02,4,28079,28049,home,work_or_study,>15,45-65,male,7233.000000000001,61230.00000000001
2025-06-02,4,28079,28049,other_frequent,home,10-15,0-25,male,16004.000000000002,59416
2025-06-02,4,28079,28049,other_frequent,home,10-15,25-45,female,9674,62212
2025-06-02,4,28079,28049,other_frequent,home,10-15,25-45,male,5678,26027
2025-06-02,4,28079,28049,other_frequent,home,10-15,45-65,female,2943,21343
2025-06-02,4,28079,28049,other_frequent,home,10-15,45-65,male,13478,63265
2025-06-02,4,28079,28049,other_frequent,home,10-15,65-100,male,5108,33921
2025-06-02,4,28079,28049,other_frequent,other_frequent,10-15,0-25,female,5382,13672
2025-06-02,4,28079,28049,other_frequent,other_frequent,10-15,25-45,female,4191,8428
2025-06-02,4,28079,28049,other_frequent,other_frequent,10-15,25-45,male,3012,9884
2025-06-02,4,28079,28049,other_frequent,other_frequent,10-15,45-65,female,3646,4560
2025-06-02,4,28079,28049,other_frequent,other_frequent,10-15,65-100,female,3830,4710
2025-06-02,4,28079,28049,other_frequent,other_non_frequent,10-15,25-45,female,3719,27595
2025-06-02,4,28079,28049,other_frequent,other_non_frequent,10-15,45-65,male,1983,3250
2025-06-02,4,28079,28049,other_frequent,other_non_frequent,>15,0-25,male,5950,14477
2025-06-02,4,28079,28049,other_frequent,other_non_frequent,>15,65-100,female,9668,21388
2025-06-02,4,28079,28049,other_frequent,work_or_study,10-15,25-45,male,3466,4078.0000000000005
2025-06-02,4,28079,28049,other_frequent,work_or_study,>15,25-45,female,3259,11801
