date,hour,activity_origin,activity_destination,income,age,gender,n_trips,trips_total_length_km,origin_name,destination_name
2025-06-02,0,work_or_study,other_frequent,>15,25-45,male,7068.0,36852.0,Madrid,Alcobendas
2025-06-02,0,work_or_study,other_frequent,>15,45-65,male,5041.0,28258.0,Madrid,Alcobendas
2025-06-02,0,work_or_study,other_non_frequent,>15,25-45,female,2746.0,41376.0,Madrid,Alcobendas
2025-06-02,0,work_or_study,other_non_frequent,>15,25-45,male,5776.0,59947.0,Madrid,Alcobendas
2025-06-02,0,work_or_study,other_non_frequent,>15,45-65,male,1854.0,3139.0,Madrid,Alcobendas
2025-06-02,0,home,other_frequent,10-15,0-25,female,5960.0,19000.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,0-25,male,17339.0,145449.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,25-45,female,11404.0,34714.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,25-45,male,16567.0,127840.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,45-65,female,27583.0,115615.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,45-65,male,33433.0,124360.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,65-100,female,18860.0,67469.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,65-100,male,8079.000000000001,32110.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,>15,25-45,female,4383.0,63725.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,>15,45-65,female,3022.0,67174.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,0-25,female,5960.0,31428.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,0-25,male,11893.0,83823.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,25-45,female,11241.0,45071.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,25-45,male,6907.0,53390.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,45-65,female,12281.0,67747.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,45-65,male,7540.0,59404.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,65-100,female,13633.0,90384.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,10-15,65-100,male,5407.0,48265.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,>15,25-45,female,4251.0,78845.0,Madrid,Alcorcón
2025-06-02,0,home,other_non_frequent,>15,45-65,female,2557.0,63612.0,Madrid,Alcorcón
2025-06-02,0,home,work_or_study,10-15,0-25,male,5686.0,9778.0,Madrid,Alcorcón
2025-06-02,0,home,work_or_study,10-15,25-45,female,3747.0,15590.0,Madrid,Alcorcón
2025-06-02,0,home,work_or_study,10-15,45-65,female,3021.0,1836.0,Madrid,Alcorcón
2025-06-02,0,home,work_or_study,10-15,65-100,male,2771.0,5529.0,Madrid,Alcorcón
2025-06-02,0,home,work_or_study,>15,25-45,female,3731.0,42175.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,0-25,female,12924.0,249218.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,0-25,male,21488.0,292386.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,25-45,female,18042.0,154262.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,25-45,male,40840.0,492455.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,45-65,female,22606.0,349688.99999999994,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,45-65,male,24576.0,316421.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,65-100,female,22055.999999999996,302931.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,10-15,65-100,male,11817.0,208662.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,0-25,female,12760.0,85443.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,0-25,male,17961.0,174788.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,25-45,female,9327.0,50346.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,25-45,male,7709.999999999999,55281.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,45-65,female,11788.0,117593.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,45-65,male,11434.999999999998,74431.00000000001,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,65-100,female,13326.0,106557.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,home,>15,65-100,male,8070.0,16254.000000000002,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,10-15,0-25,female,5960.0,66899.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,10-15,0-25,male,5930.0,75335.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,10-15,25-45,female,11060.0,77810.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,10-15,25-45,male,10195.0,103459.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,10-15,45-65,female,7294.000000000001,50030.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,>15,0-25,female,4852.0,24273.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,>15,0-25,male,5950.0,16600.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,>15,45-65,female,2947.0,40180.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,>15,65-100,female,4442.0,29684.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_frequent,>15,65-100,male,2648.0,59285.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_non_frequent,10-15,25-45,male,2217.0,52711.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_non_frequent,10-15,45-65,male,3919.0,65263.99999999999,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_non_frequent,>15,25-45,female,3109.0,37781.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_non_frequent,>15,25-45,male,2777.0,27260.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,other_non_frequent,>15,45-65,male,5304.0,34733.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,work_or_study,10-15,25-45,female,3241.0,51342.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,work_or_study,10-15,25-45,male,2452.0,15075.0,Madrid,Alcorcón
2025-06-02,0,other_frequent,work_or_study,10-15,45-65,male,2210.0,29501.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,0-25,female,33716.0,460229.99999999994,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,0-25,male,25528.0,350870.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,25-45,female,46138.99999999999,635185.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,25-45,male,23380.0,406685.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,45-65,female,26377.0,357248.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,45-65,male,40464.0,541650.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,65-100,female,22056.0,307638.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,10-15,65-100,male,11817.0,180250.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,>15,0-25,female,6380.0,105551.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,>15,0-25,male,11974.0,130962.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,>15,25-45,female,18653.0,219659.00000000003,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,>15,25-45,male,5140.0,38620.00000000001,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,>15,45-65,female,32417.0,375063.00000000006,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,home,>15,45-65,male,11434.999999999998,153150.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,10-15,0-25,male,6832.0,126179.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,10-15,25-45,female,3976.0,61195.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,10-15,25-45,male,2494.0,59663.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,10-15,45-65,male,7335.0,102836.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,10-15,65-100,female,4291.0,119328.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,>15,25-45,male,3678.0,62470.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,>15,45-65,female,2947.0,37289.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_frequent,>15,45-65,male,2174.0,34809.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,10-15,25-45,female,6928.0,67951.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,10-15,65-100,female,4715.0,26685.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,10-15,65-100,male,4691.000000000001,33662.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,>15,25-45,female,8402.0,69093.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,>15,45-65,female,10690.000000000002,88970.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,>15,45-65,male,3212.0,47610.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,other_non_frequent,>15,65-100,male,2265.0,29114.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,work_or_study,>15,25-45,male,2777.0,22342.0,Madrid,Alcorcón
2025-06-02,0,other_non_frequent,work_or_study,>15,45-65,male,2977.0,39587.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,10-15,0-25,male,4804.0,12139.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,10-15,25-45,female,8987.0,119000.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,10-15,25-45,male,7652.0,121356.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,10-15,45-65,female,12029.0,138610.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,10-15,45-65,male,8272.0,116192.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,>15,0-25,female,6380.0,91718.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,>15,25-45,female,3109.0,10816.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,>15,25-45,male,7709.999999999999,73585.00000000001,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,>15,65-100,female,4442.0,5402.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,home,>15,65-100,male,2690.0,38537.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,other_frequent,10-15,25-45,female,7175.000000000001,33569.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,other_frequent,10-15,45-65,male,1882.0,24540.0,Madrid,Alcorcón
2025-06-02,0,work_or_study,other_frequent,>15,45-65,male,2174.0,12031.0,Madrid,Alcorcón
2025-06-02,0,home,other_frequent,10-15,65-100,male,1997.0,65312.0,Madrid,Algete
2025-06-02,0,home,other_frequent,>15,0-25,male,4741.0,101370.0,Madrid,Algete
2025-06-02,0,home,other_frequent,>15,25-45,male,2999.0,26327.0,Madrid,Algete
2025-06-02,0,home,other_frequent,>15,45-65,female,5898.0,59596.0,Madrid,Algete
2025-06-02,0,home,other_frequent,>15,45-65,male,2319.0,17213.0,Madrid,Algete
2025-06-02,0,home,other_frequent,>15,65-100,male,2603.0,17646.0,Madrid,Algete
2025-06-02,0,home,other_non_frequent,>15,45-65,female,3675.0,87534.0,Madrid,Algete
2025-06-02,0,other_frequent,home,>15,45-65,female,15280.0,248861.0,Madrid,Algete
2025-06-02,0,other_frequent,other_frequent,>15,25-45,male,2080.0,39738.0,Madrid,Algete
2025-06-02,0,other_frequent,other_non_frequent,>15,45-65,male,2465.0,59804.0,Madrid,Algete
2025-06-02,0,other_non_frequent,home,>15,45-65,female,15280.0,282497.0,Madrid,Algete
2025-06-02,0,other_non_frequent,home,>15,45-65,male,12032.0,288477.0,Madrid,Algete
2025-06-02,0,work_or_study,other_non_frequent,>15,25-45,female,4304.0,74626.0,Madrid,Algete
2025-06-02,0,home,other_non_frequent,10-15,25-45,male,3012.0,132153.0,Madrid,Alpedrete
2025-06-02,0,other_non_frequent,other_frequent,>15,0-25,male,5677.0,232601.0,Madrid,Alpedrete
2025-06-02,0,other_non_frequent,other_frequent,>15,25-45,female,3749.0,129180.0,Madrid,Alpedrete
2025-06-02,0,other_non_frequent,other_non_frequent,>15,25-45,male,3678.0,129849.0,Madrid,Alpedrete
2025-06-02,0,home,other_frequent,10-15,45-65,female,3218.0,130601.0,Madrid,Aranjuez
2025-06-02,0,other_frequent,other_non_frequent,>15,0-25,male,5433.0,250685.0,Madrid,Aranjuez
2025-06-02,0,other_non_frequent,home,10-15,45-65,female,5814.0,259423.0,Madrid,Aranjuez
2025-06-02,0,other_non_frequent,other_non_frequent,10-15,65-100,female,3841.0,167081.0,Madrid,Aranjuez
2025-06-02,0,other_non_frequent,other_non_frequent,>15,25-45,male,3520.0,120728.0,Madrid,Aranjuez
2025-06-02,0,other_non_frequent,other_non_frequent,>15,65-100,male,2611.0,106020.0,Madrid,Aranjuez
2025-06-02,0,home,other_frequent,10-15,25-45,female,3538.0,44513.0,Madrid,Arganda del Rey
2025-06-02,0,home,other_frequent,10-15,45-65,female,9006.0,121357.0,Madrid,Arganda del Rey
2025-06-02,0,home,other_frequent,10-15,65-100,female,6324.0,95220.0,Madrid,Arganda del Rey
2025-06-02,0,home,other_non_frequent,10-15,25-45,female,3681.0,71579.0,Madrid,Arganda del Rey
2025-06-02,0,home,other_non_frequent,10-15,45-65,male,2327.0,40875.0,Madrid,Arganda del Rey
2025-06-02,0,home,other_non_frequent,>15,65-100,male,2030.0,42741.0,Madrid,Arganda del Rey
2025-06-02,0,home,work_or_study,10-15,45-65,male,2312.0,24473.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,0-25,female,9728.0,231999.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,0-25,male,27171.0,622937.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,25-45,female,8796.0,136009.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,25-45,male,17865.0,428591.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,45-65,female,10287.0,192636.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,45-65,male,8658.0,180815.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,home,10-15,65-100,male,2520.0,40308.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,other_frequent,10-15,25-45,female,3681.0,74833.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,other_frequent,10-15,45-65,male,2886.0,41474.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,other_frequent,10-15,65-100,male,2520.0,53525.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,other_frequent,>15,25-45,female,4647.0,90425.0,Madrid,Arganda del Rey
2025-06-02,0,other_frequent,other_non_frequent,10-15,65-100,male,2320.0,45201.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,0-25,female,29184.0,676409.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,0-25,male,18114.0,405200.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,25-45,female,30786.0,741493.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,25-45,male,14292.0,295811.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,45-65,female,6858.0,168182.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,45-65,male,8658.0,182319.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,home,10-15,65-100,female,27288.0,616262.0,Madrid,Arganda del Rey
2025-06-02,0,other_non_frequent,work_or_study,10-15,65-100,male,2520.0,52646.0,Madrid,Arganda del Rey
2025-06-02,0,work_or_study,home,10-15,45-65,male,2886.0,71570.0,Madrid,Arganda del Rey
2025-06-02,0,work_or_study,home,10-15,65-100,female,3411.0,75619.0,Madrid,Arganda del Rey
2025-06-02,0,work_or_study,other_frequent,10-15,45-65,female,3429.0,75539.0,Madrid,Arganda del Rey
2025-06-02,0,home,other_frequent,10-15,45-65,male,2719.0,50055.0,Madrid,Arroyomolinos
2025-06-02,0,home,other_non_frequent,10-15,25-45,male,3544.0,68272.0,Madrid,Arroyomolinos
2025-06-02,0,home,other_non_frequent,>15,45-65,female,3022.0,77290.0,Madrid,Arroyomolinos
2025-06-02,0,other_frequent,home,>15,25-45,female,6438.0,143016.0,Madrid,Arroyomolinos
2025-06-02,0,other_frequent,home,>15,25-45,male,13479.0,344573.0,Madrid,Arroyomolinos
2025-06-02,0,other_frequent,other_non_frequent,>15,25-45,female,4471.0,118871.0,Madrid,Arroyomolinos
2025-06-02,0,other_non_frequent,home,>15,0-25,female,14061.0,362416.0,Madrid,Arroyomolinos
2025-06-02,0,other_non_frequent,home,>15,25-45,female,19314.0,415400.0,Madrid,Arroyomolinos
2025-06-02,0,other_non_frequent,home,>15,25-45,male,4493.0,88974.0,Madrid,Arroyomolinos
2025-06-02,0,other_non_frequent,home,>15,45-65,female,9234.0,229768.0,Madrid,Arroyomolinos
2025-06-02,0,other_non_frequent,home,>15,45-65,male,3577.0,95724.0,Madrid,Arroyomolinos
2025-06-02,0,other_non_frequent,other_frequent,10-15,25-45,male,3440.0,61355.0,Madrid,Arroyomolinos
2025-06-02,0,work_or_study,home,>15,0-25,female,14061.0,324034.0,Madrid,Arroyomolinos
2025-06-02,0,work_or_study,home,>15,25-45,male,4493.0,100315.0,Madrid,Arroyomolinos
2025-06-02,0,home,other_frequent,10-15,45-65,female,3218.0,52471.0,Madrid,Boadilla del Monte
2025-06-02,0,home,other_non_frequent,10-15,65-100,male,2537.0,41131.0,Madrid,Boadilla del Monte
2025-06-02,0,home,other_non_frequent,>15,25-45,male,2999.0,52504.0,Madrid,Boadilla del Monte
2025-06-02,0,home,other_non_frequent,>15,45-65,female,3369.0,55910.0,Madrid,Boadilla del Monte
2025-06-02,0,home,work_or_study,>15,25-45,male,3861.0,64450.99999999999,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,home,>15,0-25,female,23478.0,362520.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,home,>15,0-25,male,19224.0,204382.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,home,>15,25-45,female,4455.0,52772.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,home,>15,25-45,male,5940.0,75877.00000000001,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,home,>15,45-65,male,5970.0,80330.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,home,>15,65-100,female,7892.0,171398.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,other_frequent,10-15,65-100,female,4715.0,53580.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,other_frequent,>15,25-45,male,3376.0,56057.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,other_frequent,>15,45-65,female,3837.0,24960.0,Madrid,Boadilla del Monte
2025-06-02,0,other_frequent,work_or_study,>15,0-25,female,11739.0,112214.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,0-25,female,11739.0,231326.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,0-25,male,9612.0,131845.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,25-45,female,8910.0,121963.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,25-45,male,5940.0,89821.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,45-65,female,33200.0,580630.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,45-65,male,14924.999999999998,212834.99999999997,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,home,>15,65-100,female,3946.0,49005.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_frequent,10-15,0-25,male,5048.0,63273.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_frequent,>15,25-45,female,4035.999999999999,74059.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_frequent,>15,25-45,male,2465.0,31000.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_frequent,>15,45-65,male,5584.0,59563.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_frequent,>15,65-100,male,6784.0,98132.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_non_frequent,10-15,25-45,male,1745.0,19046.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,other_non_frequent,>15,65-100,female,4785.0,93816.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,work_or_study,10-15,45-65,female,2349.0,28729.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,work_or_study,>15,25-45,female,4455.0,75546.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,work_or_study,>15,25-45,male,6322.0,111078.0,Madrid,Boadilla del Monte
2025-06-02,0,other_non_frequent,work_or_study,>15,65-100,female,4727.0,31388.0,Madrid,Boadilla del Monte
2025-06-02,0,work_or_study,home,>15,0-25,male,9612.0,162668.0,Madrid,Boadilla del Monte
2025-06-02,0,work_or_study,home,>15,25-45,male,2970.0,55727.0,Madrid,Boadilla del Monte
2025-06-02,0,home,other_frequent,>15,0-25,female,5611.0,312654.0,Madrid,Buitrago del Lozoya agregacion de municipios
2025-06-02,0,home,other_frequent,>15,65-100,male,2934.0,168176.0,Madrid,Buitrago del Lozoya agregacion de municipios
2025-06-02,0,work_or_study,other_frequent,>15,0-25,female,5611.0,323033.0,Madrid,Buitrago del Lozoya agregacion de municipios
2025-06-02,0,work_or_study,other_frequent,>15,65-100,female,5226.0,298323.0,Madrid,Buitrago del Lozoya agregacion de municipios
2025-06-02,0,home,other_frequent,10-15,45-65,male,2312.0,29161.0,Madrid,Campo Real
2025-06-02,0,home,other_frequent,10-15,65-100,female,4715.0,156537.0,Madrid,Campo Real
